,Unnamed: 0,ID,Utterance,Speaker,Dialogue_ID,Target
316,316.0,TRAIN_0316,Okay. I’ll give you one chance to change my mind.  You got one minute.,Paul,30.0,anger
317,317.0,TRAIN_0317,Daddy!,Elizabeth,30.0,surprise
318,318.0,TRAIN_0318,"Oh well, it’s not on TV yet.",Joey,31.0,neutral
319,319.0,TRAIN_0319,"Well, then it’s not on the wall yet.",The Dry Cleaner,31.0,neutral
320,320.0,TRAIN_0320,"Okay, fine, I will bring you a tape, huh?",Joey,31.0,neutral
321,321.0,TRAIN_0321,"So umm, now do you have any of Matt Lauer’s clothes here? Maybe? Just ones that haven’t been cleaned yet?",Phoebe,31.0,neutral
322,322.0,TRAIN_0322,Ooooohh!,Joey and Chandler,32.0,surprise
323,323.0,TRAIN_0323,"Oh yeah, I'm sure.  And all of a sudden his hands weren't the problem anymore.",Phoebe,32.0,neutral
324,324.0,TRAIN_0324,Was it...?,Monica,32.0,surprise
325,325.0,TRAIN_0325,"Oh, boy scouts could have camped under there.",Phoebe,32.0,neutral
326,326.0,TRAIN_0326,"""Ooo,"" what?",Rachel,32.0,surprise
327,327.0,TRAIN_0327,Uma Thurman.,Phoebe,32.0,neutral
328,328.0,TRAIN_0328,Oh!,Monica,32.0,surprise
329,329.0,TRAIN_0329,The actress!,Ross,32.0,surprise
330,330.0,TRAIN_0330,Thanks Rach.,Ross,32.0,neutral
331,331.0,TRAIN_0331,So what are you gonna do?,Chandler,32.0,surprise
332,332.0,TRAIN_0332,You have to tell her!,Ross,32.0,joy
333,333.0,TRAIN_0333,You have to tell her!,Ross,32.0,joy
334,334.0,TRAIN_0334,"It's your moral obligation, as a friend, as a woman, I think it's a feminist issue!",Ross,32.0,anger
335,335.0,TRAIN_0335,Guys?,Ross,32.0,anger
336,336.0,TRAIN_0336,Guys?,Ross,32.0,anger
337,337.0,TRAIN_0337,"Oh, yeah, you have to tell her.",Chandler,32.0,neutral
338,338.0,TRAIN_0338,Feminist issue. That's where I went!,Joey,32.0,neutral
339,339.0,TRAIN_0339,She is gonna hate me.,Phoebe,32.0,fear
340,340.0,TRAIN_0340,"Yeah, well...",Ross,32.0,neutral
341,341.0,TRAIN_0341,Will you marry me?,Chandler,33.0,fear
342,342.0,TRAIN_0342,It’s the big night! We wanted to wish you good luck!,Joey,33.0,joy
343,343.0,TRAIN_0343,"Yeah, yeah you have the ring?",Ross,33.0,neutral
344,344.0,TRAIN_0344,"Yeah, right here in my pocket.  Pheebs?",Chandler,33.0,neutral
345,345.0,TRAIN_0345,Oh! Oop!,Phoebe,33.0,surprise
346,346.0,TRAIN_0346,"Okay, now will you guys get out of here? I want this is to be a surprise and she’s gonna know.",Chandler,33.0,neutral
347,347.0,TRAIN_0347,Yeah-yeah you guys. Get out of here!,Ross,33.0,neutral
348,348.0,TRAIN_0348,Hi guys.,Monica,33.0,neutral
349,349.0,TRAIN_0349,You are beautiful.,Chandler,33.0,joy
350,350.0,TRAIN_0350,"Oh, thank you!   What’s going on?",Monica,33.0,joy
351,351.0,TRAIN_0351,We’re just really…very excited about this charity event that we have to go to.,Rachel,33.0,neutral
352,352.0,TRAIN_0352,"Okay umm, Ross?",Rachel,34.0,neutral
353,353.0,TRAIN_0353,"I'm-I'm really warm, so I'm going to be taking off my sweater.",Rachel,34.0,neutral
354,354.0,TRAIN_0354,"Now, I'm just letting you know that this is",Rachel,34.0,neutral
355,355.0,TRAIN_0355,Yep! That's hilarious!,Ross,34.0,joy
356,356.0,TRAIN_0356,I'm sorry. I'm done. I'm done.,Rachel,34.0,neutral
357,357.0,TRAIN_0357,"Y'know, last night was embarrassing for you too.",Ross,34.0,neutral
358,358.0,TRAIN_0358,"No, not really. I mean you've seen me naked hundreds of times.",Rachel,34.0,neutral
359,359.0,TRAIN_0359,Uh-huh. But it was a first for the rest of my building.,Ross,34.0,neutral
360,360.0,TRAIN_0360,"Okay. All right, that's true! But y'know I just don't embarrass that easily.",Rachel,34.0,neutral
361,361.0,TRAIN_0361,What?! You totally get embarrassed!,Ross,34.0,surprise
362,362.0,TRAIN_0362,"No, I don't! Ross, I think I'm just a more secure person than you are.",Rachel,34.0,neutral
363,363.0,TRAIN_0363,Is that so?,Ross,34.0,neutral
364,364.0,TRAIN_0364,Yeah.,Rachel,34.0,neutral
365,365.0,TRAIN_0365,Hey lady! I don't care how much you want it! Okay?! I am,Ross,34.0,disgust
366,366.0,TRAIN_0366,I can’t believe it!,Phoebe,35.0,surprise
367,367.0,TRAIN_0367,I did it!,Phoebe,35.0,joy
368,368.0,TRAIN_0368,I rode a bike!,Phoebe,35.0,joy
369,369.0,TRAIN_0369,I never thought I’d be able to do that!,Phoebe,35.0,joy
370,370.0,TRAIN_0370,Thank you Ross.,Phoebe,35.0,joy
371,371.0,TRAIN_0371,"Oh hey, don’t thank me, thank yourself. You’re the one who faced her fears and ultimately overcame them.",Ross,35.0,joy
372,372.0,TRAIN_0372,"Hey, both you guys should be up there with me.",Ross,36.0,neutral
373,373.0,TRAIN_0373,"I mean, you two are-are my… I mean, I’m lucky to have just one good",Ross,36.0,neutral
374,374.0,TRAIN_0374,Thanks man.,Chandler,36.0,neutral
375,375.0,TRAIN_0375,I gotta go check something over here.,Joey,36.0,neutral
376,376.0,TRAIN_0376,What a baby.,Chandler,36.0,sadness
377,377.0,TRAIN_0377,Total wuss!,Ross,36.0,sadness
378,378.0,TRAIN_0378,"Okay, we have a lot of options here, a number of prototypes for you to try on.",Monica,37.0,neutral
379,379.0,TRAIN_0379,Wow! This looks great!,Joey,37.0,joy
380,380.0,TRAIN_0380,"Yeah! Okay, this one is a mushroom cap.  Umm, this one is made of bologna.",Monica,37.0,joy
381,381.0,TRAIN_0381,And-and-and-and-and the toothpicks?,Joey,37.0,disgust
382,382.0,TRAIN_0382,You kissed another woman!,Monica,38.0,anger
383,383.0,TRAIN_0383,Call it even?!,Chandler,38.0,neutral
384,384.0,TRAIN_0384,Okay!,Monica,38.0,joy
385,385.0,TRAIN_0385,"Well, I’m gonna go get these  in some water.",Ross,38.0,neutral
386,386.0,TRAIN_0386,Wait you stole those from these people’s wedding?,Phoebe,38.0,surprise
387,387.0,TRAIN_0387,"No-no, I took them from the hotel lobby.",Ross,38.0,neutral
388,388.0,TRAIN_0388,"Yeah, they think they can charge me for some dirty movie and a bag of Mashuga nuts, they got another think coming.",Ross,38.0,anger
389,389.0,TRAIN_0389,Hey!,Ross,38.0,surprise
390,390.0,TRAIN_0390,My sweater!,Ross,38.0,surprise
391,391.0,TRAIN_0391,I’ve been looking for this for like a month!,Ross,38.0,surprise
392,392.0,TRAIN_0392,Oh my God!!,Phoebe,38.0,surprise
393,393.0,TRAIN_0393,Oh my God!,Joey,38.0,surprise
394,394.0,TRAIN_0394,Happy?! Is that what I’m supposed to be Vic? Happy?,Kate,39.0,anger
395,395.0,TRAIN_0395,"Well, why don’t you tell me what you’re supposed to be!",Joey,39.0,anger
396,396.0,TRAIN_0396,Huh?,Joey,39.0,surprise
397,397.0,TRAIN_0397,Because I sure as hell can’t figure it out!,Joey,39.0,anger
398,398.0,TRAIN_0398,I talk to you and nothin’.,Joey,39.0,anger
399,399.0,TRAIN_0399,"You look at me, and it’s nothin’.",Joey,39.0,anger
400,400.0,TRAIN_0400,Nothing.,Joey,39.0,anger
401,401.0,TRAIN_0401,"Tasty! I’m really starting to feel like you guys have a history, it’s-it’s nice.",The Director,39.0,joy
402,402.0,TRAIN_0402,I have a question about this scene.,Kate,39.0,neutral
403,403.0,TRAIN_0403,Yes?,The Director,39.0,neutral
404,404.0,TRAIN_0404,"Well, I don’t understand why Adrienne’s attracted to Victor.",Kate,39.0,disgust
405,405.0,TRAIN_0405,"Peel the onion. First of all, he’s good looking.",The Director,39.0,neutral
406,406.0,TRAIN_0406,Yeah.,Joey,39.0,neutral
407,407.0,TRAIN_0407,I think my character’s gonna need a little bit more of reason than that.,Kate,39.0,neutral
408,408.0,TRAIN_0408,"Oh, hey, how about this one.",Joey,39.0,neutral
409,409.0,TRAIN_0409,"Ah, it’s says so in the script!",Joey,39.0,anger
410,410.0,TRAIN_0410,"Y'know ah, I-I don’t know why my character likes you either, I mean it says in the script here that you’re a bitch.",Joey,39.0,anger
411,411.0,TRAIN_0411,It doesn’t say that in the script.,Kate,39.0,anger
412,412.0,TRAIN_0412,It does in mine!,Joey,39.0,anger
413,413.0,TRAIN_0413,I can’t,Phoebe,40.0,anger
414,414.0,TRAIN_0414,Yeah! You gotta tell a girl before you tape her. Such a rookie mistake.,Joey,40.0,anger
415,415.0,TRAIN_0415,Y’know who has a great video camera?,Chandler,40.0,neutral
416,416.0,TRAIN_0416,Greg and Jenny?,Phoebe,40.0,neutral
417,417.0,TRAIN_0417,Do you still wanna call ‘em? I wanna call ‘em.,Monica,40.0,neutral
418,418.0,TRAIN_0418,Let’s call ‘em.,Chandler,40.0,neutral
419,419.0,TRAIN_0419,Yeah! Ask them if they brought their friends any souvenirs!,Joey,40.0,joy
420,420.0,TRAIN_0420,Hello?  Eighth street deli?,Monica,40.0,neutral
421,421.0,TRAIN_0421,"Hey, hang up! You get food poisoning just talkin’ to that place.",Joey,40.0,disgust
422,422.0,TRAIN_0422,"Uh sorry, wrong number.",Monica,40.0,fear
423,423.0,TRAIN_0423,Here you go.,Chandler,40.0,neutral
424,424.0,TRAIN_0424,Hello?   It’s the deli again!,Monica,40.0,surprise
425,425.0,TRAIN_0425,All right! I’ll have a sandwich!,Joey,40.0,joy
426,426.0,TRAIN_0426,I don’t think this number’s right!,Monica,40.0,sadness
427,427.0,TRAIN_0427,Oh come on!!,Rachel,40.0,sadness
428,428.0,TRAIN_0428,"Gotta go. I miss you too, I love you, but it's getting real late now",Mr. Tribbiani,41.0,sadness
429,429.0,TRAIN_0429,"Hey Ma. Listen, I made the appointment with Dr. Bazida, and... Excuse me?  Did you know this isn't Ma?",Joey,41.0,surprise
430,430.0,TRAIN_0430,Her name's Ronni. She's a pet mortician.,Mr. Tribbiani,41.0,neutral
431,431.0,TRAIN_0431,Sure. So how long you been...,Joey,41.0,neutral
432,432.0,TRAIN_0432,"Remember when you were a little kid, I used to take you to the navy yard and show you the big ships?",Mr. Tribbiani,41.0,neutral
433,433.0,TRAIN_0433,Since then?!,Joey,41.0,surprise
434,434.0,TRAIN_0434,"No, it's only been six years.",Mr. Tribbiani,41.0,neutral
435,435.0,TRAIN_0435,I just wanted to put a nice memory in your head so you'd know that I wasn't always such a terrible guy.,Mr. Tribbiani,41.0,neutral
436,436.0,TRAIN_0436,...Joe.,Mr. Tribbiani,41.0,neutral
437,437.0,TRAIN_0437,Y'ever been in love?,Mr. Tribbiani,41.0,neutral
438,438.0,TRAIN_0438,...I d'know.,Joey,41.0,neutral
439,439.0,TRAIN_0439,Then y'haven't. You're burning your tomatoes.,Mr. Tribbiani,41.0,neutral
440,440.0,TRAIN_0440,You're one to talk.,Joey,41.0,disgust
441,441.0,TRAIN_0441,"Joe, your dad's in love big time. And the worst part of it is, it's with two different women.",Mr. Tribbiani,41.0,neutral
442,442.0,TRAIN_0442,Oh man. Please tell me one of 'em is Ma.,Joey,41.0,disgust
443,443.0,TRAIN_0443,"Of course, course one of 'em's Ma. What's the matter with you.",Mr. Tribbiani,41.0,surprise
444,444.0,TRAIN_0444,"Everything’s gonna be all right. Okay, Dick?",Chandler,42.0,neutral
445,445.0,TRAIN_0445,"Hello, I am Guru Saj--Whoa!!  That’s supposed to be a duck right? ‘Cause otherwise, this is waaay out of my league.",Guru Saj,42.0,surprise
446,446.0,TRAIN_0446,"Hey, Rach, how was work?",Monica,43.0,neutral
447,447.0,TRAIN_0447,"Oh, great. Although I did sit down where there wasn’t a chair.",Rachel,43.0,neutral
448,448.0,TRAIN_0448,"By the way, Ross dropped by a box of your stuff.",Monica,43.0,neutral
449,449.0,TRAIN_0449,"Oh, well, I guess I had that one coming.",Rachel,43.0,neutral
450,450.0,TRAIN_0450,"I’m just gonna throw it out, it’s probably just a bunch of shampoo and...",Rachel,43.0,neutral
451,451.0,TRAIN_0451,Something wrong?,Monica,43.0,neutral
452,452.0,TRAIN_0452,No. Nothing.,Rachel,43.0,neutral
453,453.0,TRAIN_0453,"And then, and then you said that thing about, about bringing the Mesozoic era in the 21st century.",Charlie,44.0,neutral
454,454.0,TRAIN_0454,"Yeah, that's it?",Ross,44.0,surprise
455,455.0,TRAIN_0455,Yeah.,Charlie,44.0,neutral
456,456.0,TRAIN_0456,"Dude, I am sorry about what I said!",Joey,45.0,sadness
457,457.0,TRAIN_0457,"No, no, you’re right, it is a ridiculous name!",Chandler,45.0,disgust
458,458.0,TRAIN_0458,It’s not that bad.,Joey,45.0,neutral
459,459.0,TRAIN_0459,"Yes it is! From now on, I have no first name.",Chandler,45.0,anger
460,460.0,TRAIN_0460,"So, you’re just Bing?",Joey,45.0,neutral
461,461.0,TRAIN_0461,Because we won our apartment back!,Monica,46.0,joy
462,462.0,TRAIN_0462,"What? Ace is high! Jack, queen, king, ace!",Joey,46.0,surprise
463,463.0,TRAIN_0463,"No! Ace is low! Ace, two, three, four!",Monica,46.0,anger
464,464.0,TRAIN_0464,I don’t know. Ooh! Ooh! Look it!  Ah-ha!,Phoebe,46.0,surprise
465,465.0,TRAIN_0465,"All right, cut, let’s pick again, pick again.",Rachel,46.0,neutral
466,466.0,TRAIN_0466,Okay.,Joey,46.0,neutral
467,467.0,TRAIN_0467,Come on apartment! Come on apartment!  Oh! I know queen is high!,Rachel,46.0,anger
468,468.0,TRAIN_0468,"Uh-huh, not as high as… It worked! King!",Joey,46.0,surprise
469,469.0,TRAIN_0469,Yeah baby!,Chandler,46.0,joy
470,470.0,TRAIN_0470,"But, we pick again! We pick again!",Monica,46.0,joy
471,471.0,TRAIN_0471,Why?!,Joey,46.0,neutral
472,472.0,TRAIN_0472,I don’t know!,Monica,46.0,fear
473,473.0,TRAIN_0473,Tickets please!  That’s courtside baby!,Chandler,46.0,joy
474,474.0,TRAIN_0474,"Seriously, good game though. Good game.   What are they so mad about? They get the apartment back!",Joey,46.0,surprise
475,475.0,TRAIN_0475,No they didn’t!,Chandler,46.0,joy
476,476.0,TRAIN_0476,"You know, I don't think we brought enough stuff. Did you forget to pack the baby's anvil?",Chandler,47.0,neutral
477,477.0,TRAIN_0477,It's gonna be worth it.,Joey,47.0,neutral
478,478.0,TRAIN_0478,"It's a known fact that women love babies, all right?",Joey,47.0,neutral
479,479.0,TRAIN_0479,Women love guys who love babies.,Joey,47.0,neutral
480,480.0,TRAIN_0480,It's that whole sensitive thing.,Joey,47.0,neutral
481,481.0,TRAIN_0481,"Quick, aim him at that pack o' babes over there.",Joey,47.0,neutral
482,482.0,TRAIN_0482,Maybe one of them will break away.,Joey,47.0,neutral
483,483.0,TRAIN_0483,"No, no wait, for get them, we got one, hard left.",Joey,47.0,joy
484,484.0,TRAIN_0484,"All right, gimme the baby.",Joey,47.0,neutral
485,485.0,TRAIN_0485,"No, I got him.",Chandler,47.0,neutral
486,486.0,TRAIN_0486,"Oh, seriously you want him?",Chandler,47.0,surprise
487,487.0,TRAIN_0487,Hello.,Joey,47.0,neutral
488,488.0,TRAIN_0488,"Well, don't, don't think me immodest, but, me?",Chandler,47.0,surprise
489,489.0,TRAIN_0489,You wanna smell him?,Joey,47.0,neutral
490,490.0,TRAIN_0490,"Oh, yeah. He's got that great baby smell. Get a whiff of his head.",Joey,47.0,joy
491,491.0,TRAIN_0491,What'd I tell you? What'd I tell you?,Joey,47.0,joy
492,492.0,TRAIN_0492,"Well, we are great guys.",Chandler,47.0,neutral
493,493.0,TRAIN_0493,Bye.,Rachel,48.0,neutral
494,494.0,TRAIN_0494,"Well, not really.",Ross,49.0,neutral
495,495.0,TRAIN_0495,"I mean technically it’s-it’s not against the rules or anything, but it is frowned upon.",Ross,49.0,neutral
496,496.0,TRAIN_0496,"Especially by that professor we ran into last night, Judgey von Holierthanthou.",Ross,49.0,anger
497,497.0,TRAIN_0497,"Well Ross, you be careful now. You don’t want to get a reputation as y’know Professor McNailshisstudents.",Monica,49.0,joy
498,498.0,TRAIN_0498,Yeah. What-what should I do?,Ross,49.0,fear
499,499.0,TRAIN_0499,"Well Ross, it seems pretty clear.",Joey,49.0,neutral
500,500.0,TRAIN_0500,I mean what’s more important?,Joey,49.0,neutral
501,501.0,TRAIN_0501,"What people think or how you feel, huh?",Joey,49.0,neutral
502,502.0,TRAIN_0502,"Ross, you gotta follow your heart.",Joey,49.0,neutral
503,503.0,TRAIN_0503,Joey that is so sweet.,Monica,49.0,joy
504,504.0,TRAIN_0504,Hey.,Chandler,49.0,neutral
505,505.0,TRAIN_0505,"Hey-hey-hey! So, how did it go with Dana? Any reason I should leave a block of time open say Thursday?",Joey,49.0,neutral
506,506.0,TRAIN_0506,I couldn’t do it.,Chandler,49.0,sadness
507,507.0,TRAIN_0507,You couldn’t do it?!,Joey,49.0,surprise
508,508.0,TRAIN_0508,"Hey, relax I just need more time. We’re going to dinner tonight.",Chandler,49.0,neutral
509,509.0,TRAIN_0509,What?! You’re going out with her again!,Monica,49.0,surprise
510,510.0,TRAIN_0510,Going out with who?,Ross,49.0,neutral
511,511.0,TRAIN_0511,"Uh, Dana Keystone from college.",Chandler,49.0,neutral
512,512.0,TRAIN_0512,Oh yeah! Wasn’t she uh,Ross,49.0,surprise
513,513.0,TRAIN_0513,"No, that was Dana Caplin.",Chandler,49.0,neutral
514,514.0,TRAIN_0514,Joey! You didn’t even know her!,Monica,49.0,surprise
515,515.0,TRAIN_0515,Ah whatever!,Joey,49.0,anger
516,516.0,TRAIN_0516,"Morning! Hey, how’s my favorite genius and my little robot buddy?!",Joey,50.0,joy
517,517.0,TRAIN_0517,Don’t touch him!,Wayne,50.0,anger
518,518.0,TRAIN_0518,Okay!,Joey,50.0,surprise
519,519.0,TRAIN_0519,All right.,Joey,50.0,neutral
520,520.0,TRAIN_0520,"Umm, all right Wayne, level with me.",Joey,50.0,neutral
521,521.0,TRAIN_0521,I-I keep hearing all these rumors that I might get fired.,Joey,50.0,fear
522,522.0,TRAIN_0522,"Okay, they even have actors coming in to read for my part!",Joey,50.0,fear
523,523.0,TRAIN_0523,"Come on man, you-you got to give me a second chance!",Joey,50.0,sadness
524,524.0,TRAIN_0524,"I mean, I love-I love this little guy!",Joey,50.0,joy
525,525.0,TRAIN_0525,Ah-ah!!,Joey,50.0,surprise
526,526.0,TRAIN_0526,"Okay, that’s why you didn’t want me to touch him right?",Joey,50.0,surprise
527,527.0,TRAIN_0527,Here you go!,Joey,50.0,neutral
528,528.0,TRAIN_0528,Okay?,Joey,50.0,neutral
529,529.0,TRAIN_0529,Stupid!,Joey,50.0,anger
530,530.0,TRAIN_0530,I can’t believe it!,Joey,50.0,surprise
531,531.0,TRAIN_0531,God!,Joey,50.0,anger
532,532.0,TRAIN_0532,"Hey, how you doin’?",Joey,50.0,neutral
533,533.0,TRAIN_0533,Hey.,Ross,51.0,neutral
534,534.0,TRAIN_0534,"Hi. Look um, about what happened earlier...",Rachel,51.0,sadness
535,535.0,TRAIN_0535,"No, hey, well, I-I completely understand. You were, you were stressed.",Ross,51.0,neutral
536,536.0,TRAIN_0536,I was gonna give you a chance to apologise to me.,Rachel,51.0,disgust
537,537.0,TRAIN_0537,For what? For letting you throw me out of your office?,Ross,51.0,anger
538,538.0,TRAIN_0538,You had no,Rachel,51.0,anger
539,539.0,TRAIN_0539,"Yeah, well excuse me for wanting to be with my girlfriend on our anniversary, boy what an ass am I.",Ross,51.0,anger
540,540.0,TRAIN_0540,"But I told you, I didn’t have the time!",Rachel,51.0,anger
541,541.0,TRAIN_0541,"Yeah, well you never have the time. I mean, I don’t feel like I even have a girlfriend anymore, Rachel.",Ross,51.0,anger
542,542.0,TRAIN_0542,"Wh, Ross what do you want from me?",Rachel,51.0,anger
543,543.0,TRAIN_0543,"You want me, you want me to quit my job so you can feel like you have a girlfriend?",Rachel,51.0,anger
544,544.0,TRAIN_0544,I know.,Monica,52.0,neutral
545,545.0,TRAIN_0545,"Ooh, I have to tell you something.",Phoebe,52.0,joy
546,546.0,TRAIN_0546,What?,Monica,52.0,neutral
547,547.0,TRAIN_0547,But I can’t tell you.,Phoebe,52.0,neutral
548,548.0,TRAIN_0548,"Okay, but wouldn’t it be easier if you had to tell me something that you could tell me.",Monica,52.0,neutral
549,549.0,TRAIN_0549,"Well, sure in a perfect world. But, no, I promised I wouldn’t tell, and I swore to like all my gods.",Phoebe,52.0,neutral
550,550.0,TRAIN_0550,Okay. Does it have to do with Ross and Rachel?,Monica,52.0,neutral
551,551.0,TRAIN_0551,No.,Phoebe,52.0,neutral
552,552.0,TRAIN_0552,Does it have to do with Joey?,Monica,52.0,neutral
553,553.0,TRAIN_0553,No.,Phoebe,52.0,neutral
554,554.0,TRAIN_0554,Does it have to do with-with Chandler and that sock that he keeps by his bed?,Monica,52.0,neutral
555,555.0,TRAIN_0555,"No, but let’s come back to that later!",Phoebe,52.0,neutral
556,556.0,TRAIN_0556,Hi!,Richard,53.0,joy
557,557.0,TRAIN_0557,Richard!,Monica,53.0,joy
558,558.0,TRAIN_0558,"Actually, I’m not here to complement the chef.",Richard,53.0,neutral
559,559.0,TRAIN_0559,"Ohh… Oh, that’s okay I hate when people come back to complement the chef.",Monica,53.0,neutral
560,560.0,TRAIN_0560,Like I have nothing better to do!,Monica,53.0,neutral
561,561.0,TRAIN_0561,So what’s up?,Monica,53.0,neutral
562,562.0,TRAIN_0562,"Well, it was great seeing you the other night.",Richard,53.0,joy
563,563.0,TRAIN_0563,"Oh, good to see you too. Did you come down here to tell me that?",Monica,53.0,neutral
564,564.0,TRAIN_0564,No! I came here to tell you something else.  I came here  to tell you I still love you.,Richard,53.0,joy
