,ID,Utterance,Speaker,Dialogue_ID,Target
368,TRAIN_0368,I rode a bike!,Phoebe,35,joy
369,TRAIN_0369,I never thought I’d be able to do that!,Phoebe,35,joy
370,TRAIN_0370,Thank you Ross.,Phoebe,35,joy
371,TRAIN_0371,"Oh hey, don’t thank me, thank yourself. You’re the one who faced her fears and ultimately overcame them.",Ross,35,joy
372,TRAIN_0372,"Hey, both you guys should be up there with me.",Ross,36,neutral
373,TRAIN_0373,"I mean, you two are-are my… I mean, I’m lucky to have just one good",Ross,36,neutral
374,TRAIN_0374,Thanks man.,Chandler,36,neutral
375,TRAIN_0375,I gotta go check something over here.,Joey,36,neutral
376,TRAIN_0376,What a baby.,Chandler,36,sadness
377,TRAIN_0377,Total wuss!,Ross,36,sadness
378,TRAIN_0378,"Okay, we have a lot of options here, a number of prototypes for you to try on.",Monica,37,neutral
379,TRAIN_0379,Wow! This looks great!,Joey,37,joy
380,TRAIN_0380,"Yeah! Okay, this one is a mushroom cap.  Umm, this one is made of bologna.",Monica,37,joy
381,TRAIN_0381,And-and-and-and-and the toothpicks?,Joey,37,disgust
382,TRAIN_0382,You kissed another woman!,Monica,38,anger
383,TRAIN_0383,Call it even?!,Chandler,38,neutral
384,TRAIN_0384,Okay!,Monica,38,joy
385,TRAIN_0385,"Well, I’m gonna go get these  in some water.",Ross,38,neutral
386,TRAIN_0386,Wait you stole those from these people’s wedding?,Phoebe,38,surprise
387,TRAIN_0387,"No-no, I took them from the hotel lobby.",Ross,38,neutral
388,TRAIN_0388,"Yeah, they think they can charge me for some dirty movie and a bag of Mashuga nuts, they got another think coming.",Ross,38,anger
389,TRAIN_0389,Hey!,Ross,38,surprise
390,TRAIN_0390,My sweater!,Ross,38,surprise
391,TRAIN_0391,I’ve been looking for this for like a month!,Ross,38,surprise
392,TRAIN_0392,Oh my God!!,Phoebe,38,surprise
393,TRAIN_0393,Oh my God!,Joey,38,surprise
394,TRAIN_0394,Happy?! Is that what I’m supposed to be Vic? Happy?,Kate,39,anger
395,TRAIN_0395,"Well, why don’t you tell me what you’re supposed to be!",Joey,39,anger
396,TRAIN_0396,Huh?,Joey,39,surprise
397,TRAIN_0397,Because I sure as hell can’t figure it out!,Joey,39,anger
398,TRAIN_0398,I talk to you and nothin’.,Joey,39,anger
399,TRAIN_0399,"You look at me, and it’s nothin’.",Joey,39,anger
400,TRAIN_0400,Nothing.,Joey,39,anger
401,TRAIN_0401,"Tasty! I’m really starting to feel like you guys have a history, it’s-it’s nice.",The Director,39,joy
402,TRAIN_0402,I have a question about this scene.,Kate,39,neutral
403,TRAIN_0403,Yes?,The Director,39,neutral
404,TRAIN_0404,"Well, I don’t understand why Adrienne’s attracted to Victor.",Kate,39,disgust
405,TRAIN_0405,"Peel the onion. First of all, he’s good looking.",The Director,39,neutral
406,TRAIN_0406,Yeah.,Joey,39,neutral
407,TRAIN_0407,I think my character’s gonna need a little bit more of reason than that.,Kate,39,neutral
408,TRAIN_0408,"Oh, hey, how about this one.",Joey,39,neutral
409,TRAIN_0409,"Ah, it’s says so in the script!",Joey,39,anger
410,TRAIN_0410,"Y'know ah, I-I don’t know why my character likes you either, I mean it says in the script here that you’re a bitch.",Joey,39,anger
411,TRAIN_0411,It doesn’t say that in the script.,Kate,39,anger
412,TRAIN_0412,It does in mine!,Joey,39,anger
413,TRAIN_0413,I can’t,Phoebe,40,anger
414,TRAIN_0414,Yeah! You gotta tell a girl before you tape her. Such a rookie mistake.,Joey,40,anger
415,TRAIN_0415,Y’know who has a great video camera?,Chandler,40,neutral
416,TRAIN_0416,Greg and Jenny?,Phoebe,40,neutral
417,TRAIN_0417,Do you still wanna call ‘em? I wanna call ‘em.,Monica,40,neutral
418,TRAIN_0418,Let’s call ‘em.,Chandler,40,neutral
419,TRAIN_0419,Yeah! Ask them if they brought their friends any souvenirs!,Joey,40,joy
420,TRAIN_0420,Hello?  Eighth street deli?,Monica,40,neutral
421,TRAIN_0421,"Hey, hang up! You get food poisoning just talkin’ to that place.",Joey,40,disgust
422,TRAIN_0422,"Uh sorry, wrong number.",Monica,40,fear
423,TRAIN_0423,Here you go.,Chandler,40,neutral
424,TRAIN_0424,Hello?   It’s the deli again!,Monica,40,surprise
425,TRAIN_0425,All right! I’ll have a sandwich!,Joey,40,joy
426,TRAIN_0426,I don’t think this number’s right!,Monica,40,sadness
427,TRAIN_0427,Oh come on!!,Rachel,40,sadness
428,TRAIN_0428,"Gotta go. I miss you too, I love you, but it's getting real late now",Mr. Tribbiani,41,sadness
429,TRAIN_0429,"Hey Ma. Listen, I made the appointment with Dr. Bazida, and... Excuse me?  Did you know this isn't Ma?",Joey,41,surprise
430,TRAIN_0430,Her name's Ronni. She's a pet mortician.,Mr. Tribbiani,41,neutral
431,TRAIN_0431,Sure. So how long you been...,Joey,41,neutral
432,TRAIN_0432,"Remember when you were a little kid, I used to take you to the navy yard and show you the big ships?",Mr. Tribbiani,41,neutral
433,TRAIN_0433,Since then?!,Joey,41,surprise
434,TRAIN_0434,"No, it's only been six years.",Mr. Tribbiani,41,neutral
435,TRAIN_0435,I just wanted to put a nice memory in your head so you'd know that I wasn't always such a terrible guy.,Mr. Tribbiani,41,neutral
436,TRAIN_0436,...Joe.,Mr. Tribbiani,41,neutral
437,TRAIN_0437,Y'ever been in love?,Mr. Tribbiani,41,neutral
438,TRAIN_0438,...I d'know.,Joey,41,neutral
439,TRAIN_0439,Then y'haven't. You're burning your tomatoes.,Mr. Tribbiani,41,neutral
440,TRAIN_0440,You're one to talk.,Joey,41,disgust
441,TRAIN_0441,"Joe, your dad's in love big time. And the worst part of it is, it's with two different women.",Mr. Tribbiani,41,neutral
442,TRAIN_0442,Oh man. Please tell me one of 'em is Ma.,Joey,41,disgust
443,TRAIN_0443,"Of course, course one of 'em's Ma. What's the matter with you.",Mr. Tribbiani,41,surprise
444,TRAIN_0444,"Everything’s gonna be all right. Okay, Dick?",Chandler,42,neutral
445,TRAIN_0445,"Hello, I am Guru Saj--Whoa!!  That’s supposed to be a duck right? ‘Cause otherwise, this is waaay out of my league.",Guru Saj,42,surprise
446,TRAIN_0446,"Hey, Rach, how was work?",Monica,43,neutral
447,TRAIN_0447,"Oh, great. Although I did sit down where there wasn’t a chair.",Rachel,43,neutral
448,TRAIN_0448,"By the way, Ross dropped by a box of your stuff.",Monica,43,neutral
449,TRAIN_0449,"Oh, well, I guess I had that one coming.",Rachel,43,neutral
450,TRAIN_0450,"I’m just gonna throw it out, it’s probably just a bunch of shampoo and...",Rachel,43,neutral
451,TRAIN_0451,Something wrong?,Monica,43,neutral
452,TRAIN_0452,No. Nothing.,Rachel,43,neutral
453,TRAIN_0453,"And then, and then you said that thing about, about bringing the Mesozoic era in the 21st century.",Charlie,44,neutral
454,TRAIN_0454,"Yeah, that's it?",Ross,44,surprise
455,TRAIN_0455,Yeah.,Charlie,44,neutral
456,TRAIN_0456,"Dude, I am sorry about what I said!",Joey,45,sadness
457,TRAIN_0457,"No, no, you’re right, it is a ridiculous name!",Chandler,45,disgust
458,TRAIN_0458,It’s not that bad.,Joey,45,neutral
459,TRAIN_0459,"Yes it is! From now on, I have no first name.",Chandler,45,anger
460,TRAIN_0460,"So, you’re just Bing?",Joey,45,neutral
461,TRAIN_0461,Because we won our apartment back!,Monica,46,joy
462,TRAIN_0462,"What? Ace is high! Jack, queen, king, ace!",Joey,46,surprise
463,TRAIN_0463,"No! Ace is low! Ace, two, three, four!",Monica,46,anger
464,TRAIN_0464,I don’t know. Ooh! Ooh! Look it!  Ah-ha!,Phoebe,46,surprise
465,TRAIN_0465,"All right, cut, let’s pick again, pick again.",Rachel,46,neutral
466,TRAIN_0466,Okay.,Joey,46,neutral
467,TRAIN_0467,Come on apartment! Come on apartment!  Oh! I know queen is high!,Rachel,46,anger
468,TRAIN_0468,"Uh-huh, not as high as… It worked! King!",Joey,46,surprise
469,TRAIN_0469,Yeah baby!,Chandler,46,joy
470,TRAIN_0470,"But, we pick again! We pick again!",Monica,46,joy
471,TRAIN_0471,Why?!,Joey,46,neutral
472,TRAIN_0472,I don’t know!,Monica,46,fear
473,TRAIN_0473,Tickets please!  That’s courtside baby!,Chandler,46,joy
474,TRAIN_0474,"Seriously, good game though. Good game.   What are they so mad about? They get the apartment back!",Joey,46,surprise
475,TRAIN_0475,No they didn’t!,Chandler,46,joy
476,TRAIN_0476,"You know, I don't think we brought enough stuff. Did you forget to pack the baby's anvil?",Chandler,47,neutral
477,TRAIN_0477,It's gonna be worth it.,Joey,47,neutral
478,TRAIN_0478,"It's a known fact that women love babies, all right?",Joey,47,neutral
479,TRAIN_0479,Women love guys who love babies.,Joey,47,neutral
480,TRAIN_0480,It's that whole sensitive thing.,Joey,47,neutral
481,TRAIN_0481,"Quick, aim him at that pack o' babes over there.",Joey,47,neutral
482,TRAIN_0482,Maybe one of them will break away.,Joey,47,neutral
483,TRAIN_0483,"No, no wait, for get them, we got one, hard left.",Joey,47,joy
484,TRAIN_0484,"All right, gimme the baby.",Joey,47,neutral
485,TRAIN_0485,"No, I got him.",Chandler,47,neutral
486,TRAIN_0486,"Oh, seriously you want him?",Chandler,47,surprise
487,TRAIN_0487,Hello.,Joey,47,neutral
488,TRAIN_0488,"Well, don't, don't think me immodest, but, me?",Chandler,47,surprise
489,TRAIN_0489,You wanna smell him?,Joey,47,neutral
490,TRAIN_0490,"Oh, yeah. He's got that great baby smell. Get a whiff of his head.",Joey,47,joy
491,TRAIN_0491,What'd I tell you? What'd I tell you?,Joey,47,joy
492,TRAIN_0492,"Well, we are great guys.",Chandler,47,neutral
493,TRAIN_0493,Bye.,Rachel,48,neutral
494,TRAIN_0494,"Well, not really.",Ross,49,neutral
495,TRAIN_0495,"I mean technically it’s-it’s not against the rules or anything, but it is frowned upon.",Ross,49,neutral
496,TRAIN_0496,"Especially by that professor we ran into last night, Judgey von Holierthanthou.",Ross,49,anger
497,TRAIN_0497,"Well Ross, you be careful now. You don’t want to get a reputation as y’know Professor McNailshisstudents.",Monica,49,joy
498,TRAIN_0498,Yeah. What-what should I do?,Ross,49,fear
499,TRAIN_0499,"Well Ross, it seems pretty clear.",Joey,49,neutral
500,TRAIN_0500,I mean what’s more important?,Joey,49,neutral
501,TRAIN_0501,"What people think or how you feel, huh?",Joey,49,neutral
502,TRAIN_0502,"Ross, you gotta follow your heart.",Joey,49,neutral
503,TRAIN_0503,Joey that is so sweet.,Monica,49,joy
504,TRAIN_0504,Hey.,Chandler,49,neutral
505,TRAIN_0505,"Hey-hey-hey! So, how did it go with Dana? Any reason I should leave a block of time open say Thursday?",Joey,49,neutral
506,TRAIN_0506,I couldn’t do it.,Chandler,49,sadness
507,TRAIN_0507,You couldn’t do it?!,Joey,49,surprise
508,TRAIN_0508,"Hey, relax I just need more time. We’re going to dinner tonight.",Chandler,49,neutral
509,TRAIN_0509,What?! You’re going out with her again!,Monica,49,surprise
510,TRAIN_0510,Going out with who?,Ross,49,neutral
511,TRAIN_0511,"Uh, Dana Keystone from college.",Chandler,49,neutral
512,TRAIN_0512,Oh yeah! Wasn’t she uh,Ross,49,surprise
513,TRAIN_0513,"No, that was Dana Caplin.",Chandler,49,neutral
514,TRAIN_0514,Joey! You didn’t even know her!,Monica,49,surprise
515,TRAIN_0515,Ah whatever!,Joey,49,anger
516,TRAIN_0516,"Morning! Hey, how’s my favorite genius and my little robot buddy?!",Joey,50,joy
517,TRAIN_0517,Don’t touch him!,Wayne,50,anger
518,TRAIN_0518,Okay!,Joey,50,surprise
519,TRAIN_0519,All right.,Joey,50,neutral
520,TRAIN_0520,"Umm, all right Wayne, level with me.",Joey,50,neutral
521,TRAIN_0521,I-I keep hearing all these rumors that I might get fired.,Joey,50,fear
522,TRAIN_0522,"Okay, they even have actors coming in to read for my part!",Joey,50,fear
523,TRAIN_0523,"Come on man, you-you got to give me a second chance!",Joey,50,sadness
524,TRAIN_0524,"I mean, I love-I love this little guy!",Joey,50,joy
525,TRAIN_0525,Ah-ah!!,Joey,50,surprise
526,TRAIN_0526,"Okay, that’s why you didn’t want me to touch him right?",Joey,50,surprise
527,TRAIN_0527,Here you go!,Joey,50,neutral
528,TRAIN_0528,Okay?,Joey,50,neutral
529,TRAIN_0529,Stupid!,Joey,50,anger
530,TRAIN_0530,I can’t believe it!,Joey,50,surprise
531,TRAIN_0531,God!,Joey,50,anger
532,TRAIN_0532,"Hey, how you doin’?",Joey,50,neutral
533,TRAIN_0533,Hey.,Ross,51,neutral
534,TRAIN_0534,"Hi. Look um, about what happened earlier...",Rachel,51,sadness
535,TRAIN_0535,"No, hey, well, I-I completely understand. You were, you were stressed.",Ross,51,neutral
536,TRAIN_0536,I was gonna give you a chance to apologise to me.,Rachel,51,disgust
537,TRAIN_0537,For what? For letting you throw me out of your office?,Ross,51,anger
538,TRAIN_0538,You had no,Rachel,51,anger
539,TRAIN_0539,"Yeah, well excuse me for wanting to be with my girlfriend on our anniversary, boy what an ass am I.",Ross,51,anger
540,TRAIN_0540,"But I told you, I didn’t have the time!",Rachel,51,anger
541,TRAIN_0541,"Yeah, well you never have the time. I mean, I don’t feel like I even have a girlfriend anymore, Rachel.",Ross,51,anger
542,TRAIN_0542,"Wh, Ross what do you want from me?",Rachel,51,anger
543,TRAIN_0543,"You want me, you want me to quit my job so you can feel like you have a girlfriend?",Rachel,51,anger
544,TRAIN_0544,I know.,Monica,52,neutral
545,TRAIN_0545,"Ooh, I have to tell you something.",Phoebe,52,joy
546,TRAIN_0546,What?,Monica,52,neutral
547,TRAIN_0547,But I can’t tell you.,Phoebe,52,neutral
548,TRAIN_0548,"Okay, but wouldn’t it be easier if you had to tell me something that you could tell me.",Monica,52,neutral
549,TRAIN_0549,"Well, sure in a perfect world. But, no, I promised I wouldn’t tell, and I swore to like all my gods.",Phoebe,52,neutral
550,TRAIN_0550,Okay. Does it have to do with Ross and Rachel?,Monica,52,neutral
551,TRAIN_0551,No.,Phoebe,52,neutral
552,TRAIN_0552,Does it have to do with Joey?,Monica,52,neutral
553,TRAIN_0553,No.,Phoebe,52,neutral
554,TRAIN_0554,Does it have to do with-with Chandler and that sock that he keeps by his bed?,Monica,52,neutral
555,TRAIN_0555,"No, but let’s come back to that later!",Phoebe,52,neutral
556,TRAIN_0556,Hi!,Richard,53,joy
557,TRAIN_0557,Richard!,Monica,53,joy
558,TRAIN_0558,"Actually, I’m not here to complement the chef.",Richard,53,neutral
559,TRAIN_0559,"Ohh… Oh, that’s okay I hate when people come back to complement the chef.",Monica,53,neutral
560,TRAIN_0560,Like I have nothing better to do!,Monica,53,neutral
561,TRAIN_0561,So what’s up?,Monica,53,neutral
562,TRAIN_0562,"Well, it was great seeing you the other night.",Richard,53,joy
563,TRAIN_0563,"Oh, good to see you too. Did you come down here to tell me that?",Monica,53,neutral
564,TRAIN_0564,No! I came here to tell you something else.  I came here  to tell you I still love you.,Richard,53,joy
565,TRAIN_0565,"One pregnant woman at a time, please! I just want you to be okay.",Joey,54,disgust
566,TRAIN_0566,So forcing her to marry Bobby is gonna make that happen?,Rachel,54,sadness
567,TRAIN_0567,"Maybe!  Well! Well…so-so uh, what kind of music does Numb Nuts—Oh forget it! I can’t!",Joey,54,anger
568,TRAIN_0568,"Joey, I am scared to death about this.",Dina,54,fear
569,TRAIN_0569,"But I really think I can do it, I’m just gonna need some help.",Dina,54,fear
570,TRAIN_0570,And Bobby’s gonna be here the whole time.,Dina,54,neutral
571,TRAIN_0571,"You bet I am!  And to answer your earlier question, we’re straight-up gangster rap.",Bobby,54,joy
572,TRAIN_0572,"Look, Rachel’s told me how much easier you’ve made all this on her. Why can’t you do that for me?",Dina,54,anger
573,TRAIN_0573,Because! ‘Cause… ‘Cause you’re my baby sister!,Joey,54,sadness
574,TRAIN_0574,And you’re my big brother!,Dina,54,joy
575,TRAIN_0575,"I mean, you’re my favorite guy in the whole world.",Dina,54,neutral
576,TRAIN_0576,I’m not even scared to tell mom and dad.,Dina,54,neutral
577,TRAIN_0577,I was scared of telling you.,Dina,54,fear
578,TRAIN_0578,"Well I’d be scared of them, but all right.",Joey,54,fear
579,TRAIN_0579,"Joey, I can’t stand the thought of having this baby with you mad at me.",Dina,54,sadness
580,TRAIN_0580,I want him to have his uncle.,Dina,54,sadness
581,TRAIN_0581,Is my baby gonna have his Uncle Joey?,Dina,54,sadness
582,TRAIN_0582,Of course he’s gonna have his Uncle Joey!,Joey,54,joy
583,TRAIN_0583,"We’re gonna be all right. I mean, even if we’re not married this baby is gonna be so loved. Not just by us.",Dina,54,joy
584,TRAIN_0584,That’s right! By his uncle too!,Joey,54,joy
585,TRAIN_0585,And by you.,Bobby,54,joy
586,TRAIN_0586,"Okay Bobby, why don’t we just come over here and let them have a little moment.",Rachel,54,neutral
587,TRAIN_0587,Come here!,Joey,54,joy
588,TRAIN_0588,No! Seriously! What’s wrong with you?!,Rachel,54,anger
589,TRAIN_0589,I had a really nice time tonight.,Danny,55,joy
590,TRAIN_0590,So did I. I'm really glad Monica asked us out.,Rachel,55,joy
591,TRAIN_0591,"I'd love to ask you in, but uh, my sister's visiting and I think she's asleep on the couch.",Danny,55,neutral
592,TRAIN_0592,You're sister? You're sister's asleep on the couch?  Ohhh! I saw,Rachel,55,surprise
593,TRAIN_0593,"Oh hey, great, you're up. Rachel, this is my sister Krista. Krista, this is Rachel.",Danny,55,neutral
594,TRAIN_0594,Hi!,Rachel,55,joy
595,TRAIN_0595,"Nice to meet you. I wish you'd told me we were having company, I'd fix myself up!",Krista,55,surprise
596,TRAIN_0596,Like it would help.,Danny,55,neutral
597,TRAIN_0597,You are so bad!,Krista,55,joy
598,TRAIN_0598,You are!,Danny,55,joy
599,TRAIN_0599,You are!,Krista,55,joy
600,TRAIN_0600,You are!,Danny,55,joy
601,TRAIN_0601,You are!,Krista,55,joy
602,TRAIN_0602,You are!,Danny,55,joy
603,TRAIN_0603,You are!,Krista,55,joy
604,TRAIN_0604,You are so dead! I'm gonna get you.,Danny,55,joy
605,TRAIN_0605,"Uh, it was very nice meeting you.",Rachel,55,neutral
606,TRAIN_0606,"Oh my God, it's that Victoria's Secret model. Something... something Goodacre.",Chandler,56,surprise
607,TRAIN_0607,"Hi Mom, it's Jill.",Jill,56,neutral
608,TRAIN_0608,"She's right, it's Jill. Jill Goodacre. Oh my God. I am trapped in an ATM vestibule with Jill Goodacre!",Chandler,56,surprise
609,TRAIN_0609,"Yeah, I'm fine. I'm just stuck at the bank, in an ATM vestibule.",Jill,56,neutral
610,TRAIN_0610,Jill says vestibule... I'm going with vestibule.,Chandler,56,neutral
611,TRAIN_0611,"I'm fine. No, I'm not alone... I don't know, some guy.",Jill,56,neutral
612,TRAIN_0612,"Oh! Some guy. Some guy. 'Hey Jill, I saw you with some guy last night. Yes, he was",Chandler,56,joy
613,TRAIN_0613,Are you seeing anybody right now?,Chandler,57,neutral
614,TRAIN_0614,"Og-ee-op, I’m not asking for me, I’m… I mean… No, I’m-I’m not gay, I’m not asking you out.",Chandler,57,fear
615,TRAIN_0615,I’m not-I’m not-I’m not gay!,Chandler,57,fear
616,TRAIN_0616,Personal shopping? What is that? Like where you walk around with snooty rich people and tell them what to buy?,Phoebe,58,neutral
617,TRAIN_0617,Uh-huh.,Rachel,58,neutral
618,TRAIN_0618,That sounds great!,Phoebe,58,surprise
619,TRAIN_0619,Hey!,Joey,58,neutral
